"","JULDAY","TIME","D0cm","D1.5cm","D3.5cm","D5cm","D10cm","D15cm","D30cm","D60cm","D100cm","D200cm"
"1984",83,900,52.0160064697266,39.3087577819824,38.6986503601074,38.2283821105957,36.631275177002,35.1663970947266,32.1050186157227,30.1419944763184,28.1795997619629,24.1244487762451
"1985",83,960,43.5183296203613,38.4464645385742,38.1349143981934,37.8541488647461,36.7019653320312,35.4827346801758,32.4002685546875,30.1707668304443,28.1856937408447,24.1244487762451
"1986",83,1020,34.0334815979004,37.0096397399902,37.0217552185059,36.9587440490723,36.3750839233398,35.5262260437012,32.6634216308594,30.2100677490234,28.1922283172607,24.1244487762451
"1987",83,1080,27.7914581298828,35.4633293151855,35.6844482421875,35.7907562255859,35.7265167236328,35.286563873291,32.8643112182617,30.2569732666016,28.1993598937988,24.1244487762451
"1988",83,1140,26.005298614502,34.1985893249512,34.7064514160156,34.6786346435547,34.9761734008789,34.8503341674805,32.9834480285645,30.3076171875,28.2071590423584,24.1244487762451
"1989",83,1200,25.3068065643311,33.4187126159668,33.7214660644531,33.908992767334,34.2934150695801,34.3541069030762,33.0205688476562,30.3580093383789,28.2156448364258,24.1244487762451
"1990",83,1260,24.8079948425293,32.7515983581543,33.0562286376953,33.2521362304688,33.7051849365234,33.8776741027832,32.9899978637695,30.4048194885254,28.2247676849365,24.1244487762451
"1991",83,1320,24.4054069519043,32.2339515686035,32.4078674316406,32.7249221801758,33.190803527832,33.4411888122559,32.9089431762695,30.4457225799561,28.2344245910645,24.1244487762451
"1992",83,1380,24.0910606384277,31.712366104126,32.0139617919922,32.215892791748,32.7392196655273,33.0438537597656,32.792049407959,30.4792919158936,28.2444934844971,24.1244487762451
"1993",84,0,23.8311061859131,31.2923736572266,31.5906867980957,31.7930698394775,32.3350563049316,32.6809158325195,32.6505737304688,30.5047645568848,28.2548313140869,24.1244487762451
"1994",84,60,23.6844062805176,30.9263515472412,31.2190055847168,31.4195137023926,31.9717559814453,32.3476181030273,32.4929313659668,30.5218868255615,28.2652816772461,24.1244487762451
"1995",84,120,23.5575485229492,30.6019020080566,30.894401550293,31.08713722229,31.6445369720459,32.0409202575684,32.3253479003906,30.5307388305664,28.2757015228271,24.1244487762451
"1996",84,180,23.4299774169922,30.3829364776611,30.4433135986328,30.8374538421631,31.3444328308105,31.7577323913574,32.1525039672852,30.5316257476807,28.2859573364258,24.1244487762451
"1997",84,240,23.3408031463623,30.0493850708008,30.3248233795166,30.5175533294678,31.073299407959,31.4945793151855,31.9777202606201,30.5250186920166,28.2959175109863,24.1244487762451
"1998",84,300,23.360164642334,29.816650390625,30.083625793457,30.2717552185059,30.8218936920166,31.2491874694824,31.8033676147461,30.51145362854,28.3054656982422,24.1244487762451
"1999",84,360,24.3353595733643,29.6295433044434,30.0543174743652,30.0469570159912,30.6060829162598,31.023250579834,31.6312484741211,30.4915199279785,28.314489364624,24.1244487762451
"2000",84,420,30.4962882995605,30.1086521148682,30.1448154449463,30.1999740600586,30.5098705291748,30.8441257476807,31.4643287658691,30.4658527374268,28.3229007720947,24.1244487762451
"2001",84,480,40.8199234008789,31.3912773132324,31.0862693786621,30.928108215332,30.753511428833,30.8187026977539,31.3136978149414,30.4353103637695,28.3306274414062,24.1244487762451
"2002",84,540,50.3060340881348,33.2273941040039,32.5956878662109,32.2122077941895,31.4212245941162,31.0643100738525,31.2044544219971,30.4015026092529,28.3376064300537,24.1244487762451
"2003",84,600,56.8333053588867,35.1301956176758,34.2751312255859,33.7206535339355,32.386604309082,31.5897388458252,31.1656036376953,30.3671741485596,28.3438282012939,24.1244487762451
"2004",84,660,59.4478950500488,36.7132797241211,35.7718162536621,35.1377944946289,33.4534530639648,32.3050193786621,31.2145614624023,30.3359413146973,28.3493309020996,24.1244487762451
"2005",84,720,60.1725616455078,37.8892517089844,36.9422302246094,36.2872352600098,34.4460830688477,33.0808601379395,31.3505592346191,30.3115139007568,28.3542175292969,24.1244487762451
"2006",84,780,59.9983558654785,38.7637596130371,37.8447952270508,37.1976890563965,35.3083114624023,33.8244667053223,31.5581207275391,30.2969093322754,28.358642578125,24.1244487762451
"2007",84,840,57.2163429260254,39.206413269043,38.406364440918,37.8142166137695,36.0043487548828,34.4898681640625,31.8165187835693,30.2940902709961,28.362813949585,24.1244487762451
"2008",84,900,51.6257019042969,39.1307182312012,38.3111000061035,38.0460166931152,36.4370307922363,35.0193328857422,32.1028633117676,30.303882598877,28.3669357299805,24.1244487762451
"2009",84,960,43.2960205078125,38.238941192627,37.9303512573242,37.6543922424316,36.5267906188965,35.3419303894043,32.3900680541992,30.3259677886963,28.3712387084961,24.1244487762451
"2010",84,1020,33.8905792236328,36.8357582092285,36.8487014770508,36.78759765625,36.2194976806641,35.3961944580078,32.6474647521973,30.3587379455566,28.3759155273438,24.1244487762451
"2011",84,1080,27.517240524292,35.3153800964355,35.4938125610352,35.6465721130371,35.5868339538574,35.1687164306641,32.8448371887207,30.3993473052979,28.3811187744141,24.1244487762451
"2012",84,1140,25.5228214263916,34.0914154052734,34.3944473266602,34.5692253112793,34.8410415649414,34.7411422729492,32.9621353149414,30.4440078735352,28.3869361877441,24.1244487762451
"2013",84,1200,24.6070938110352,33.215015411377,33.536563873291,33.7368850708008,34.1561470031738,34.2468299865723,32.9980850219727,30.4887561798096,28.3933887481689,24.1244487762451
"2014",84,1260,23.9232654571533,32.5107040405273,32.8427429199219,33.053539276123,33.5542755126953,33.7651100158691,32.9659805297852,30.530237197876,28.4004344940186,24.1244487762451
"2015",84,1320,23.3702163696289,31.975902557373,32.114917755127,32.5106086730957,33.0195617675781,33.3172340393066,32.8822402954102,30.5660610198975,28.4079761505127,24.1244487762451
"2016",84,1380,22.9403247833252,31.3960208892822,31.7308769226074,31.955904006958,32.5455703735352,32.904182434082,32.7610778808594,30.5947093963623,28.4158935546875,24.1244487762451
"2017",85,0,22.5860786437988,30.9396495819092,31.2738475799561,31.5013465881348,32.1165924072266,32.5227661132812,32.6136169433594,30.6153545379639,28.4240436553955,24.1244487762451
"2018",85,60,22.4826126098633,30.5492725372314,30.8761539459229,31.1014595031738,31.729248046875,32.1696357727051,32.4483184814453,30.627649307251,28.4322776794434,24.1244487762451
"2019",85,120,22.418176651001,30.2155475616455,30.5307426452637,30.7547664642334,31.3832225799561,31.8445796966553,32.2717552185059,30.6316013336182,28.4404582977295,24.1244487762451
"2020",85,180,22.3708305358887,29.9191360473633,30.2289581298828,30.4458847045898,31.0718784332275,31.5461273193359,32.0891647338867,30.6275024414062,28.4484329223633,24.1244487762451
"2021",85,240,22.3419551849365,29.6551494598389,29.9567680358887,30.1690654754639,30.7892265319824,31.2711353302002,31.9044647216797,30.6157550811768,28.4560813903809,24.1244487762451
"2022",85,300,22.3035755157471,29.4155311584473,29.7095737457275,29.9177284240723,30.530689239502,31.0166072845459,31.72043800354,30.5969352722168,28.4632873535156,24.1244487762451
"2023",85,360,23.0157012939453,29.257848739624,29.5190677642822,29.7148876190186,30.3002166748047,30.7812423706055,31.5390300750732,30.5716552734375,28.469934463501,24.1244487762451
"2024",85,420,29.3186931610107,29.6565017700195,29.7244777679443,29.8030605316162,30.187370300293,30.5882148742676,31.3627529144287,30.5405616760254,28.4759387969971,24.1244487762451
"2025",85,480,40.2703437805176,30.9818515777588,30.6894073486328,30.5438537597656,30.4251041412354,30.5504035949707,31.2024154663086,30.5045108795166,28.4812126159668,24.1244487762451
"2026",85,540,50.8835067749023,32.959774017334,32.3030395507812,31.9088344573975,31.1225986480713,30.7984886169434,31.084228515625,30.4651165008545,28.4857082366943,24.1244487762451
"2027",85,600,58.7245559692383,35.0966796875,34.1710815429688,33.5755729675293,32.1696434020996,31.3564453125,31.0400161743164,30.4252243041992,28.4894065856934,24.1244487762451
"2028",85,660,62.6741142272949,36.981143951416,35.9226188659668,35.2157096862793,33.3706741333008,32.1424827575684,31.091064453125,30.3886985778809,28.4923553466797,24.1244487762451
"2029",85,720,63.9726295471191,38.4284934997559,37.3450927734375,36.5995635986328,34.5310859680176,33.0253295898438,31.2401752471924,30.3596363067627,28.4946632385254,24.1244487762451
"2030",85,780,63.9465141296387,39.5069465637207,38.4483985900879,37.7062568664551,35.5573463439941,33.8932609558105,31.4733409881592,30.3415374755859,28.4965000152588,24.1244487762451
"2031",85,840,60.7534332275391,40.0609664916992,39.1330261230469,38.4595031738281,36.3915672302246,34.6804656982422,31.7683639526367,30.3368091583252,28.498104095459,24.1244487762451
"2032",85,900,54.2368049621582,39.9073753356934,39.2204895019531,38.6932144165039,36.9169807434082,35.3110885620117,32.0987777709961,30.3465805053711,28.4997062683105,24.1244487762451
"2033",85,960,44.538818359375,38.9592208862305,38.6128082275391,38.3039398193359,37.0316390991211,35.6985397338867,32.4323844909668,30.3705959320068,28.5015621185303,24.1244487762451
"2034",85,1020,33.6508636474609,37.3388481140137,37.3667182922363,37.306079864502,36.6843223571777,35.7709579467773,32.7326545715332,30.4070873260498,28.5038986206055,24.1244487762451
"2035",85,1080,26.5086822509766,35.5872077941895,35.8620643615723,35.9886093139648,35.9629745483398,35.5154495239258,32.9639854431152,30.4527740478516,28.506893157959,24.1244487762451
"2036",85,1140,24.6705532073975,34.2571678161621,34.5988960266113,34.798210144043,35.122200012207,35.0326728820801,33.1032104492188,30.503303527832,28.5106525421143,24.1244487762451
"2037",85,1200,23.9339408874512,33.3238220214844,33.6783180236816,33.8976554870605,34.3692588806152,34.483039855957,33.1497802734375,30.5540981292725,28.515193939209,24.1244487762451
"2038",85,1260,23.4030838012695,32.590648651123,32.9447898864746,33.1745414733887,33.720516204834,33.9574432373047,33.1201515197754,30.6013736724854,28.5204792022705,24.1244487762451
"2039",85,1320,22.9921226501465,31.9784297943115,32.3311309814453,32.5646934509277,33.1561851501465,33.4770927429199,33.0338592529297,30.6424751281738,28.5263996124268,24.1244487762451
"2040",85,1380,22.6725902557373,31.4547157287598,31.8036060333252,32.0388374328613,32.6595764160156,33.0409774780273,32.9073867797852,30.6757526397705,28.5328121185303,24.1244487762451
"2041",86,0,22.4245929718018,30.9997615814209,31.3439025878906,31.5788249969482,32.2181510925293,32.643726348877,32.7534370422363,30.7003421783447,28.5395755767822,24.1244487762451
"2042",86,60,22.3366413116455,30.6213264465332,30.9177799224854,31.1845588684082,31.823112487793,32.2802047729492,32.5814819335938,30.7159328460693,28.5465145111084,24.1244487762451
"2043",86,120,22.2816638946533,30.270845413208,30.5971298217773,30.8242950439453,31.4713497161865,31.9475879669189,32.3986129760742,30.7225933074951,28.5534725189209,24.1244487762451
"2044",86,180,22.2402496337891,29.971565246582,30.2890510559082,30.5114898681641,31.154390335083,31.6428165435791,32.2102394104004,30.7206611633301,28.5603103637695,24.1244487762451
"2045",86,240,22.2229557037354,29.6317844390869,30.1684703826904,30.1810436248779,30.8689823150635,31.3621768951416,32.0202331542969,30.7106475830078,28.5668811798096,24.1244487762451
"2046",86,300,22.2764377593994,29.4680156707764,29.7665462493896,29.9780807495117,30.6043643951416,31.102783203125,31.8313522338867,30.6931629180908,28.5730590820312,24.1244487762451
"2047",86,360,22.3425960540771,29.2608451843262,29.5490398406982,29.7540721893311,30.3667011260986,30.8631973266602,31.6455516815186,30.6688766479492,28.5787239074707,24.1244487762451
"2048",86,420,28.7781219482422,29.6787414550781,29.5705814361572,29.8416976928711,30.223705291748,30.6564502716064,31.4647026062012,30.6384754180908,28.5837821960449,24.1244487762451
"2049",86,480,40.2802047729492,30.9714813232422,30.6833267211914,30.5423069000244,30.4501934051514,30.6022968292236,31.2985649108887,30.6027927398682,28.5881462097168,24.1244487762451
"2050",86,540,51.5730628967285,33.0405502319336,32.3638000488281,31.9594669342041,31.1640186309814,30.8471355438232,31.1743392944336,30.5634365081787,28.5917568206787,24.1244487762451
"2051",86,600,60.1628456115723,35.3162536621094,34.3419609069824,33.7206382751465,32.2588386535645,31.42262840271,31.1262035369873,30.5233211517334,28.5945911407471,24.1244487762451
"2052",86,660,64.6083450317383,37.3501815795898,36.2227096557617,35.4784202575684,33.5337371826172,32.2485389709473,31.1778774261475,30.4864807128906,28.5966873168945,24.1244487762451
"2053",86,720,66.1069564819336,38.9189529418945,37.7638397216797,36.971248626709,34.776912689209,33.1870765686035,31.3338260650635,30.4572601318359,28.5981578826904,24.1244487762451
"2054",86,780,65.9829635620117,40.0740547180176,38.9493255615234,38.1604690551758,35.8784599304199,34.1154670715332,31.5801963806152,30.4394454956055,28.5991840362549,24.1244487762451
"2055",86,840,62.6548881530762,40.6703720092773,39.6825904846191,38.9669761657715,36.7710456848145,34.9576797485352,31.8934650421143,30.4356594085693,28.5999851226807,24.1244487762451
"2056",86,900,55.5881652832031,40.4986152648926,39.778923034668,39.2151870727539,37.3339958190918,35.6324996948242,32.2451248168945,30.4471664428711,28.6008453369141,24.1244487762451
"2057",86,960,45.2220497131348,39.5425796508789,38.9788055419922,38.8371963500977,37.4509162902832,36.0456466674805,32.6005744934082,30.4737300872803,28.6020164489746,24.1244487762451
"2058",86,1020,33.6200752258301,37.7444839477539,37.7823600769043,37.7235565185547,37.0785217285156,36.1205673217773,32.9204139709473,30.5134773254395,28.6037349700928,24.1244487762451
"2059",86,1080,26.1306419372559,35.8834800720215,36.1806869506836,36.319393157959,36.3071479797363,35.8455848693848,33.1665115356445,30.5629291534424,28.6061840057373,24.1244487762451
"2060",86,1140,24.478443145752,34.4989013671875,34.8578872680664,35.0682907104492,35.4169158935547,35.3312873840332,33.3143882751465,30.6174182891846,28.6094760894775,24.1244487762451
"2061",86,1200,23.9300956726074,33.5531539916992,33.9153099060059,34.1435928344727,34.6328468322754,34.7529983520508,33.364128112793,30.6721134185791,28.6136360168457,24.1244487762451
"2062",86,1260,23.5509948730469,32.820629119873,33.178897857666,33.4117698669434,33.9672317504883,34.2077178955078,33.3341674804688,30.723030090332,28.6186103820801,24.1244487762451
"2063",86,1320,23.2610855102539,32.2169342041016,32.5685005187988,32.8027534484863,33.3954734802246,33.7158279418945,33.2458457946777,30.7674160003662,28.6242904663086,24.1244487762451
"2064",86,1380,23.0377216339111,31.7046985626221,32.0496864318848,32.2825164794922,32.897762298584,33.2742958068848,33.1168746948242,30.8036117553711,28.6305274963379,24.1244487762451
"2065",87,0,22.8657093048096,31.2630672454834,31.6002750396729,31.8312206268311,32.459285736084,32.8759498596191,32.9606971740723,30.8307819366455,28.6371593475342,24.1244487762451
"2066",87,60,22.8486232757568,30.8865604400635,31.2131729125977,31.4388904571533,32.0702438354492,32.5143089294434,32.7871704101562,30.8486633300781,28.6440238952637,24.1244487762451
"2067",87,120,22.86181640625,30.5643730163574,30.8795909881592,31.0992813110352,31.7257289886475,32.1857681274414,32.603588104248,30.8573780059814,28.6509399414062,24.1244487762451
"2068",87,180,22.9145450592041,30.2838268280029,30.5903339385986,30.8007431030273,31.4185619354248,31.8869171142578,32.415412902832,30.8573303222656,28.6577644348145,24.1244487762451
"2069",87,240,23.0039081573486,30.1150360107422,30.1768569946289,30.589183807373,31.1412181854248,31.6144218444824,32.2265968322754,30.8490810394287,28.6643562316895,24.1244487762451
"2070",87,300,23.0495586395264,29.8256244659424,30.106990814209,30.3063049316406,30.8963165283203,31.3654022216797,32.0399894714355,30.8333034515381,28.6705780029297,24.1244487762451
"2071",87,360,23.9250335693359,29.697452545166,29.9450511932373,30.1249942779541,30.6799449920654,31.1381683349609,31.8575801849365,30.8107204437256,28.6763191223145,24.1244487762451
"2072",87,420,29.9363651275635,30.0968933105469,30.1549377441406,30.2256603240967,30.5807685852051,30.955680847168,31.6819133758545,30.7820816040039,28.6814823150635,24.1244487762451
"2073",87,480,40.3307609558105,31.3674297332764,31.0775146484375,30.9402046203613,30.8134632110596,30.9228858947754,31.5233459472656,30.7483158111572,28.685977935791,24.1244487762451
"2074",87,540,50.3655662536621,33.1690673828125,32.7752571105957,32.187084197998,31.4820384979248,31.161169052124,31.4064483642578,30.7110767364502,28.6897525787354,24.1244487762451
"2075",87,600,57.8296852111816,35.2720413208008,34.3868217468262,33.8199119567871,32.4741401672363,31.6918258666992,31.3609466552734,30.6731586456299,28.6927852630615,24.1244487762451
"2076",87,660,61.3361129760742,37.0373382568359,36.036563873291,35.3660583496094,33.6112747192383,32.4372940063477,31.4065799713135,30.6382808685303,28.6951160430908,24.1244487762451
"2077",87,720,62.4973945617676,38.3840522766113,37.361442565918,36.6580581665039,34.7002334594727,33.2695808410645,31.545431137085,30.6103687286377,28.6968402862549,24.1244487762451
"2078",87,780,62.465259552002,39.3898887634277,38.3922462463379,37.6913604736328,35.6608428955078,34.0839004516602,31.7635250091553,30.5927486419678,28.6981296539307,24.1244487762451
"2079",87,840,59.5724906921387,39.9173774719238,39.0375022888184,38.4001770019531,36.4428062438965,34.8214111328125,32.0396423339844,30.5876731872559,28.6991691589355,24.1244487762451
"2080",87,900,53.3246002197266,39.7695465087891,39.1203498840332,38.6206970214844,36.9375076293945,35.4134788513184,32.3490104675293,30.5962162017822,28.7002353668213,24.1244487762451
"2081",87,960,44.168384552002,38.868709564209,38.5415725708008,38.2476081848145,37.041748046875,35.7762260437012,32.6614761352539,30.6181259155273,28.7015380859375,24.1244487762451
"2082",87,1020,33.9505653381348,37.3427543640137,37.3639030456543,37.3057975769043,36.7113151550293,35.8414649963379,32.9424743652344,30.6517372131348,28.7032909393311,24.1244487762451
"2083",87,1080,27.2441596984863,35.6940612792969,35.9494667053223,36.0650444030762,36.0307846069336,35.5986213684082,33.1585083007812,30.6939849853516,28.7056617736816,24.1244487762451
"2084",87,1140,25.4785957336426,34.4392166137695,34.7572822570801,34.9430084228516,35.2379302978516,35.1425476074219,33.2878761291504,30.7407531738281,28.7087459564209,24.1244487762451
"2085",87,1200,24.6483058929443,33.5447196960449,33.8779754638672,34.0859413146973,34.5245056152344,34.6227569580078,33.3300514221191,30.7877464294434,28.7125759124756,24.1244487762451
"2086",87,1260,24.0284023284912,32.8300476074219,33.1681594848633,33.3874626159668,33.9036293029785,34.1226043701172,33.3002891540527,30.8313903808594,28.7170944213867,24.1244487762451
"2087",87,1320,23.5445499420166,32.227725982666,32.5676689147949,32.7926177978516,33.3583793640137,33.6616554260254,33.2165412902832,30.8691787719727,28.7222080230713,24.1244487762451
"2088",87,1380,23.1655559539795,31.7089786529541,32.0473976135254,32.2758598327637,32.8747177124023,33.2397651672363,33.0940895080566,30.8995304107666,28.7277851104736,24.1244487762451
"2089",88,0,22.8690090179443,31.2556667327881,31.591833114624,31.8208961486816,32.4419250488281,32.8527450561523,32.9447631835938,30.9215908050537,28.733678817749,24.1244487762451
"2090",88,60,22.7939720153809,30.8604850769043,31.2151641845703,31.4168834686279,32.0537528991699,32.4966278076172,32.7775077819824,30.9350242614746,28.7397403717041,24.1244487762451
"2091",88,120,22.7532596588135,30.5378036499023,30.8559112548828,31.0773334503174,31.707555770874,32.1702423095703,32.5991592407227,30.9398784637451,28.7458248138428,24.1244487762451
"2092",88,180,22.7332973480225,30.2466926574707,30.5555286407471,30.7718887329102,31.397180557251,31.8714790344238,32.4150886535645,30.9364395141602,28.7517585754395,24.1244487762451
"2093",88,240,22.735912322998,29.9883937835693,30.2877502441406,30.4990177154541,31.1164951324463,31.5970401763916,32.2292633056641,30.9252014160156,28.7574138641357,24.1244487762451
"2094",88,300,22.7339363098145,29.7571601867676,30.0438041687012,30.2537174224854,30.8609275817871,31.3439140319824,32.0444793701172,30.9067401885986,28.7626857757568,24.1244487762451
"2095",88,360,23.2023029327393,29.5827293395996,29.8521423339844,30.0455760955811,30.6317043304443,31.1103019714355,31.8627052307129,30.881706237793,28.7674522399902,24.1244487762451
"2096",88,420,29.1051807403564,29.9325885772705,30.0166473388672,30.1053295135498,30.5068302154541,30.9143466949463,31.6861400604248,30.8507671356201,28.7716197967529,24.1244487762451
"2097",88,480,39.5780906677246,31.1734809875488,30.9144401550293,30.7886638641357,30.714204788208,30.8631000518799,31.5245399475098,30.8147640228271,28.7751083374023,24.1244487762451
"2098",88,540,49.8460693359375,33.0540199279785,32.4442520141602,32.077995300293,31.3640270233154,31.0844707489014,31.4026851654053,30.7752532958984,28.7778606414795,24.1244487762451
"2099",88,600,57.6434440612793,35.1169662475586,34.236743927002,33.6754188537598,32.3569679260254,31.6052742004395,31.3512706756592,30.7349548339844,28.7798557281494,24.1244487762451
"2100",88,660,61.5331420898438,36.9428596496582,35.9333038330078,35.2594337463379,33.5090751647949,32.3515701293945,31.3914012908936,30.6975879669189,28.7811317443848,24.1244487762451
"2101",88,720,62.7783317565918,38.339786529541,37.3047103881836,36.5942497253418,34.6246719360352,33.1959686279297,31.5265617370605,30.6671352386475,28.7817840576172,24.1244487762451
"2102",88,780,62.7586135864258,39.3800430297852,38.3625679016113,37.660285949707,35.6103324890137,34.0275039672852,31.7435150146484,30.6470260620117,28.7819805145264,24.1244487762451
"2103",88,840,59.7629585266113,39.8415603637695,39.1909637451172,38.3340454101562,36.414234161377,34.7817420959473,32.020809173584,30.6396255493164,28.7819404602051,24.1244487762451
"2104",88,900,53.2572593688965,39.7536544799805,39.104305267334,38.6045761108398,36.9152183532715,35.3861045837402,32.3328971862793,30.6460723876953,28.7818984985352,24.1244487762451
"2105",88,960,43.7649688720703,38.8105659484863,38.4958305358887,38.2081565856934,37.0138053894043,35.7528495788574,32.648494720459,30.6661510467529,28.782075881958,24.1244487762451
"2106",88,1020,33.2082824707031,37.2249908447266,37.2708015441895,37.2254028320312,36.6632080078125,35.8116645812988,32.9317436218262,30.6981735229492,28.7826957702637,24.1244487762451
"2107",88,1080,26.4294528961182,35.5304565429688,35.8088645935059,35.9437599182129,35.9541625976562,35.5529479980469,33.1479644775391,30.7389602661133,28.7839374542236,24.1244487762451
"2108",88,1140,24.8508758544922,34.2606887817383,34.5989570617676,34.7983245849609,35.137752532959,35.0778579711914,33.2750244140625,30.7842998504639,28.7858982086182,24.1244487762451
"2109",88,1200,24.1580219268799,33.3712196350098,33.7187004089355,33.9375381469727,34.4125099182129,34.5433692932129,33.3130340576172,30.8297882080078,28.7885990142822,24.1244487762451
"2110",88,1260,23.6537551879883,32.6264152526855,33.1023864746094,33.2148132324219,33.7887535095215,34.034538269043,33.2783012390137,30.8718032836914,28.7919921875,24.1244487762451
"2111",88,1320,23.2552967071533,32.0773620605469,32.4242248535156,32.6549644470215,33.2429580688477,33.5698013305664,33.1896629333496,30.907829284668,28.7959804534912,24.1244487762451
"2112",88,1380,22.9521484375,31.5726757049561,31.9158744812012,32.1478424072266,32.7633361816406,33.1476020812988,33.0629043579102,30.936315536499,28.8004283905029,24.1244487762451
"2113",89,0,22.7193717956543,31.1349143981934,31.4709987640381,31.7044925689697,32.3366813659668,32.762767791748,32.9101333618164,30.9564437866211,28.8051891326904,24.1244487762451
"2114",89,60,22.6200675964355,30.7556419372559,31.0860347747803,31.3144721984863,31.9548320770264,32.4103660583496,32.7403564453125,30.967924118042,28.810079574585,24.1244487762451
"2115",89,120,22.5501003265381,30.4259643554688,30.7479763031006,30.9723377227783,31.6129379272461,32.0874176025391,32.5603713989258,30.9708442687988,28.8150043487549,24.1244487762451
"2116",89,180,22.5003185272217,30.1343231201172,30.4452114105225,30.6678009033203,31.3042469024658,31.7907581329346,32.3752021789551,30.9655227661133,28.8197803497314,24.1244487762451
"2117",89,240,22.4827499389648,29.8005638122559,30.3312587738037,30.3438606262207,31.0258235931396,31.5169925689697,32.1885452270508,30.9524669647217,28.8242855072021,24.1244487762451
"2118",89,300,22.3882026672363,29.6297798156738,29.9293422698975,30.1410827636719,30.7658462524414,31.2633285522461,32.0029983520508,30.9322605133057,28.8283977508545,24.1244487762451
"2119",89,360,21.8591651916504,29.3665637969971,29.673864364624,29.8896064758301,30.5206241607666,31.0251197814941,31.8202323913574,30.9055404663086,28.8320045471191,24.1244487762451
"2120",89,420,27.4886741638184,29.6050777435303,29.7368087768555,29.860408782959,30.3443584442139,30.8062438964844,31.6410617828369,30.8729400634766,28.8350105285645,24.1244487762451
"2121",89,480,37.6837463378906,30.6787147521973,30.7022914886475,30.415584564209,30.4966945648193,30.7173728942871,31.4731464385986,30.8351669311523,28.8373394012451,24.1244487762451
"2122",89,540,47.6369094848633,32.5252304077148,31.9840621948242,31.6665668487549,31.0800170898438,30.8934898376465,31.3406639099121,30.7936058044434,28.838924407959,24.1244487762451
"2123",89,600,55.2064247131348,34.4833564758301,33.6812858581543,33.1730651855469,32.002685546875,31.3623104095459,31.2741947174072,30.7508029937744,28.8397426605225,24.1244487762451
"2124",89,660,59.0585136413574,36.2249526977539,35.2936592102051,34.6752700805664,33.0845146179199,32.0524826049805,31.294942855835,30.7103233337402,28.8398170471191,24.1244487762451
"2125",89,720,60.2644271850586,37.5532150268555,36.6030082702637,35.9417877197266,34.1372909545898,32.8416481018066,31.4069766998291,30.6759986877441,28.8392391204834,24.1244487762451
"2126",89,780,60.2270240783691,38.6072120666504,37.4546508789062,36.9975624084473,35.0644569396973,33.6215591430664,31.5980911254883,30.6511859893799,28.8381652832031,24.1244487762451
"2127",89,840,57.3106498718262,39.038745880127,38.2225646972656,37.6315574645996,35.8194122314453,34.3285064697266,31.8478088378906,30.6382102966309,28.836784362793,24.1244487762451
"2128",89,900,51.0154647827148,38.8631553649902,38.2774963378906,37.8239364624023,36.285514831543,34.8918113708496,32.1315498352051,30.638219833374,28.8353271484375,24.1244487762451
"2129",89,960,41.8474502563477,37.9392852783203,37.6738815307617,37.4251747131348,36.3624687194824,35.2268981933594,32.4191474914551,30.6510543823242,28.8340167999268,24.1244487762451
"2130",89,1020,31.6956920623779,36.4016876220703,36.4824256896973,36.4650001525879,36.0088157653809,35.2664489746094,32.6760444641113,30.6751232147217,28.8330631256104,24.1244487762451
"2131",89,1080,25.2749118804932,34.7702217102051,35.0725593566895,35.2242965698242,35.314079284668,35.0022926330566,32.8689498901367,30.7074203491211,28.8326206207275,24.1244487762451
"2132",89,1140,23.8694725036621,33.5574378967285,33.9103012084961,34.1237297058105,34.5217666625977,34.5334358215332,32.9768180847168,30.7439117431641,28.8327903747559,24.1244487762451
"2133",89,1200,23.2444934844971,32.7072906494141,33.0676078796387,33.2977828979492,33.8206939697266,34.0110855102539,33.0000495910645,30.7804317474365,28.8335933685303,24.1244487762451
"2134",89,1260,22.7771873474121,32.0321846008301,32.3921318054199,32.6297302246094,33.216625213623,33.5155487060547,32.9545364379883,30.8135509490967,28.8349761962891,24.1244487762451
"2135",89,1320,22.4112682342529,31.4657344818115,31.8237781524658,32.0639801025391,32.6899757385254,33.0632057189941,32.8583374023438,30.8408946990967,28.8368473052979,24.1244487762451
"2136",89,1380,22.122838973999,30.9789962768555,31.3332748413086,31.5742797851562,32.2253112792969,32.6520576477051,32.7264595031738,30.8610153198242,28.8390846252441,24.1244487762451
"2137",90,0,21.8948554992676,30.5542411804199,30.9039573669434,31.1442012786865,31.8110008239746,32.276782989502,32.5703620910645,30.8731803894043,28.8415565490723,24.1244487762451
"2138",90,60,21.7921371459961,30.1859874725342,30.5278606414795,30.7653846740723,31.4390850067139,31.9324741363525,32.3985786437988,30.8771266937256,28.8441104888916,24.1244487762451
"2139",90,120,21.7086811065674,29.8630294799805,30.1971130371094,30.4309139251709,31.1048908233643,31.6161289215088,32.217414855957,30.8729553222656,28.8465824127197,24.1244487762451
"2140",90,180,21.6847553253174,29.6214694976807,29.8100433349609,30.1620998382568,30.8009567260742,31.3247566223145,32.0316276550293,30.8609809875488,28.8488597869873,24.1244487762451
"2141",90,240,21.7435684204102,29.3303852081299,29.645040512085,29.8680191040039,30.5285663604736,31.0558891296387,31.8447074890137,30.841682434082,28.8508071899414,24.1244487762451
"2142",90,300,21.8052253723145,29.1127548217773,29.4169979095459,29.6335048675537,30.2812213897705,30.8082637786865,31.6592426300049,30.8156280517578,28.8523178100586,24.1244487762451
